datetime,locality,zones,region,threat_type
2024-10-01 19:38:30,Brosh,All,West Negev,Red Alert
2024-10-01 19:38:30,Daniel,All,West Negev,Red Alert
2024-10-01 19:38:30,Dorot,All,West Negev,Red Alert
2024-10-01 19:38:30,Duda'im Site,All,West Negev,Red Alert
2024-10-01 19:38:30,Dvir,All,Center Negev,Red Alert
2024-10-01 19:38:30,Dvira Junction,All,Center Negev,Red Alert
2024-10-01 19:38:30,Ein Tzurim,All,Lachish,Red Alert
2024-10-01 19:38:30,Eliav,All,Yehuda,Red Alert
2024-10-01 19:38:30,Emunim,All,Lachish,Red Alert
2024-10-01 19:38:30,Erez,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Eshbol,All,West Negev,Red Alert
2024-10-01 19:38:30,Eshel HaNassi,All,West Negev,Red Alert
2024-10-01 19:38:30,Ezer,All,Lachish,Red Alert
2024-10-01 19:38:30,Galon,All,Shfelat Yehuda,Red Alert
2024-10-01 19:38:30,Gavim,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Ge'a,All,West Lachish,Red Alert
2024-10-01 19:38:30,Gedera Industrial Area,All,Lachish,Red Alert
2024-10-01 19:38:30,Geffen,All,Shfelat Yehuda,Red Alert
2024-10-01 19:38:30,Gilat,All,West Negev,Red Alert
2024-10-01 19:38:30,Giv'olim,All,West Negev,Red Alert
2024-10-01 19:38:30,Giv'ot Bar,All,Center Negev,Red Alert
2024-10-01 19:38:30,Givat Ishayahu,All,Shfelat Yehuda,Red Alert
2024-10-01 19:38:30,Givati,All,Lachish,Red Alert
2024-10-01 19:38:30,Goral Hills,All,Center Negev,Red Alert
2024-10-01 19:38:30,Gvaram,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Ha'Ela Junction,All,Shfelat Yehuda,Red Alert
2024-10-01 19:38:30,Hatzav,All,Lachish,Red Alert
2024-10-01 19:38:30,Hatzerim,All,Center Negev,Red Alert
2024-10-01 19:38:30,Hatzor,All,Lachish,Red Alert
2024-10-01 19:38:30,Havat Izra'am,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Havat Shikmim,All,West Negev,Red Alert
2024-10-01 19:38:30,Heletz,All,West Lachish,Red Alert
2024-10-01 19:38:30,Hodaya,All,West Lachish,Red Alert
2024-10-01 19:38:30,Ibim,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Idan HaNegev Industrial Zone,All,Center Negev,Red Alert
2024-10-01 19:38:30,Karmei Katif,All,Yehuda,Red Alert
2024-10-01 19:38:30,Karmia,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Kedma,All,Lachish,Red Alert
2024-10-01 19:38:30,Kfar Azza,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Kfar Maimon and Tushia,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Kfar Silver,All,West Lachish,Red Alert
2024-10-01 19:38:30,Kfar Zoharim,All,Shfelat Yehuda,Red Alert
2024-10-01 19:38:30,Kiryat Mal'akhi-Yoav train station,All,Lachish,Red Alert
2024-10-01 19:38:30,Klachim,All,West Negev,Red Alert
2024-10-01 19:38:30,Kokhav Michael,All,West Lachish,Red Alert
2024-10-01 19:38:30,Kommemiut,All,Lachish,Red Alert
2024-10-01 19:38:30,Lahav,All,Center Negev,Red Alert
2024-10-01 19:38:30,Lakhish,All,Lachish,Red Alert
2024-10-01 19:38:30,Laqiya,All,Center Negev,Red Alert
2024-10-01 19:38:30,Lehavim,All,Center Negev,Red Alert
2024-10-01 19:38:30,Luzit,All,Shfelat Yehuda,Red Alert
2024-10-01 19:38:30,M'lilot,All,West Negev,Red Alert
2024-10-01 19:38:30,Ma'galim,All,West Negev,Red Alert
2024-10-01 19:38:30,Mabu'im,All,West Negev,Red Alert
2024-10-01 19:38:30,Maslul,All,West Negev,Red Alert
2024-10-01 19:38:30,Masuot Itzhak,All,Lachish,Red Alert
2024-10-01 19:38:30,Mavki'im,All,West Lachish,Red Alert
2024-10-01 19:38:30,Mefalsim,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Menucha,All,Lachish,Red Alert
2024-10-01 19:38:30,Merhavim Educational Campus,All,West Negev,Red Alert
2024-10-01 19:38:30,Merkaz Shapira,All,Lachish,Red Alert
2024-10-01 19:38:30,Mishan,All,West Lachish,Red Alert
2024-10-01 19:38:30,Mishmar HaNegev,All,Center Negev,Red Alert
2024-10-01 19:38:30,Nachal Oz,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Nachla,All,Lachish,Red Alert
2024-10-01 19:38:30,Negba,All,Lachish,Red Alert
2024-10-01 19:38:30,Nehora,All,Lachish,Red Alert
2024-10-01 19:38:30,Nehusha,All,Shfelat Yehuda,Red Alert
2024-10-01 19:38:30,Netiv HaAssara,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Netivot,All,West Negev,Red Alert
2024-10-01 19:38:30,Nir Akiva,All,West Negev,Red Alert
2024-10-01 19:38:30,Nir Am,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Nir Am Shooting Range,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Nir Banim,All,Lachish,Red Alert
2024-10-01 19:38:30,Nir Chen,All,Lachish,Red Alert
2024-10-01 19:38:30,Nir Israel,All,West Lachish,Red Alert
2024-10-01 19:38:30,Nir Moshe,All,West Negev,Red Alert
2024-10-01 19:38:30,Nitzan,All,West Lachish,Red Alert
2024-10-01 19:38:30,Nitzanim,All,West Lachish,Red Alert
2024-10-01 19:38:30,Nitzanim Beach,All,West Lachish,Red Alert
2024-10-01 19:38:30,Noam Industrial Zone,All,West Negev,Red Alert
2024-10-01 19:38:30,Noga,All,Lachish,Red Alert
2024-10-01 19:38:30,Ofakim,All,West Negev,Red Alert
2024-10-01 19:38:30,Omer,All,Center Negev,Red Alert
2024-10-01 19:38:30,Or HaNer,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Otzem,All,Lachish,Red Alert
2024-10-01 19:38:30,Pa'amei Tashaz,All,West Negev,Red Alert
2024-10-01 19:38:30,Patish,All,West Negev,Red Alert
2024-10-01 19:38:30,Pduim,All,West Negev,Red Alert
2024-10-01 19:38:30,Rahat,All,Center Negev,Red Alert
2024-10-01 19:38:30,Re'em Industrial Park,All,Lachish,Red Alert
2024-10-01 19:38:30,Reim,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Renan,All,West Negev,Red Alert
2024-10-01 19:38:30,Revacha,All,Lachish,Red Alert
2024-10-01 19:38:30,Revadim Industrial Zone,All,Lachish,Red Alert
2024-10-01 19:38:30,Rochama,All,West Negev,Red Alert
2024-10-01 19:38:30,Sa'ad,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Sapir College,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Sdeh David,All,Lachish,Red Alert
2024-10-01 19:38:30,Sdeh Moshe,All,Lachish,Red Alert
2024-10-01 19:38:30,Sdeh Uziahu,All,Lachish,Red Alert
2024-10-01 19:38:30,Sdeh Yoav,All,Lachish,Red Alert
2024-10-01 19:38:30,Sdeh Zvi,All,West Negev,Red Alert
2024-10-01 19:38:30,Sderot,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Sdot Micha,All,Shfelat Yehuda,Red Alert
2024-10-01 19:38:30,Sgula,All,Lachish,Red Alert
2024-10-01 19:38:30,Shachar,All,Lachish,Red Alert
2024-10-01 19:38:30,Shafir,All,Lachish,Red Alert
2024-10-01 19:38:30,Shalva,All,Lachish,Red Alert
2024-10-01 19:38:30,Sharsheret,All,West Negev,Red Alert
2024-10-01 19:38:30,Shavei Darom,All,West Negev,Red Alert
2024-10-01 19:38:30,Shekef,All,Yehuda,Red Alert
2024-10-01 19:38:30,Shibolim,All,West Negev,Red Alert
2024-10-01 19:38:30,Shokeda,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Shomria,All,Yehuda,Red Alert
2024-10-01 19:38:30,Shoval,All,Center Negev,Red Alert
2024-10-01 19:38:30,Shuva,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Srigim-Li On,All,Shfelat Yehuda,Red Alert
2024-10-01 19:38:30,Ta'ashur,All,West Negev,Red Alert
2024-10-01 19:38:30,Talmei Bilu,All,West Negev,Red Alert
2024-10-01 19:38:30,Talmei Yaffe,All,West Lachish,Red Alert
2024-10-01 19:38:30,Talmei Yehiel,All,Lachish,Red Alert
2024-10-01 19:38:30,Tidhar,All,West Negev,Red Alert
2024-10-01 19:38:30,Tifrach,All,West Negev,Red Alert
2024-10-01 19:38:30,Timorim,All,Lachish,Red Alert
2024-10-01 19:38:30,Timorimg Industrial Zone,All,Lachish,Red Alert
2024-10-01 19:38:30,Tirabin,All,Center Negev,Red Alert
2024-10-01 19:38:30,Tirosh,All,Shfelat Yehuda,Red Alert
2024-10-01 19:38:30,Tkuma,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Tlamim,All,Lachish,Red Alert
2024-10-01 19:38:30,Tzafririm,All,Shfelat Yehuda,Red Alert
2024-10-01 19:38:30,Urim,All,West Negev,Red Alert
2024-10-01 19:38:30,Vardon,All,Lachish,Red Alert
2024-10-01 19:38:30,Wadi el Na'am South,All,South Negev,Red Alert
2024-10-01 19:38:30,Yad Mordechai,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Yad Natan,All,Lachish,Red Alert
2024-10-01 19:38:30,Yakhini,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Yoshivia,All,West Negev,Red Alert
2024-10-01 19:38:30,Zavdiel,All,Lachish,Red Alert
2024-10-01 19:38:30,Zekharia,All,Shfelat Yehuda,Red Alert
2024-10-01 19:38:30,Zikim,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Zikim Beach,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Zimrat,All,Gaza Envelope,Red Alert
2024-10-01 19:38:30,Zohar,All,Lachish,Red Alert
2024-10-01 19:38:30,Zrahia,All,Lachish,Red Alert
2024-10-01 19:38:30,Zru'a,All,West Negev,Red Alert
2024-10-01 19:38:35,Ashalim,All,South Negev,Red Alert
2024-10-01 19:38:35,Bir Hadaj,All,South Negev,Red Alert
2024-10-01 19:38:35,Mashabei Sadeh,All,South Negev,Red Alert
2024-10-01 19:38:35,Retamim,All,South Negev,Red Alert
2024-10-01 19:38:35,Revivim,All,South Negev,Red Alert
2024-10-01 19:38:35,Tlalim,All,South Negev,Red Alert
2024-10-01 19:38:35,Ze'elim,All,West Negev,Red Alert
2024-10-01 19:38:42,Tel Arad,All,South Negev,Red Alert
2024-10-01 19:38:43,Arad,All,South Negev,Red Alert
2024-10-01 19:38:43,El For'eh,All,South Negev,Red Alert
2024-10-01 19:38:43,Kuseife,All,South Negev,Red Alert
2024-10-01 19:38:45,Abu-Nuwar,All,Yehuda,Red Alert
2024-10-01 19:38:45,Kalia,All,Dead Sea,Red Alert
2024-10-01 19:38:45,Keidar,All,Yehuda,Red Alert
2024-10-01 19:38:49,Almog,All,Dead Sea,Red Alert
2024-10-01 19:38:49,Bat Hadar,All,West Lachish,Red Alert
2024-10-01 19:38:49,Beit HaArava,All,Dead Sea,Red Alert
2024-10-01 19:38:49,Daniel,All,West Negev,Red Alert
2024-10-01 19:38:49,Dorot,All,West Negev,Red Alert
2024-10-01 19:38:49,Galon,All,Shfelat Yehuda,Red Alert
2024-10-01 19:38:49,Ge'a,All,West Lachish,Red Alert
2024-10-01 19:38:49,Geffen,All,Shfelat Yehuda,Red Alert
2024-10-01 19:38:49,Gilat,All,West Negev,Red Alert
2024-10-01 19:38:49,Givati,All,Lachish,Red Alert
2024-10-01 19:38:49,Gvaram,All,Gaza Envelope,Red Alert
2024-10-01 19:38:49,Hatzerim,All,Center Negev,Red Alert
2024-10-01 19:38:49,Havat Izra'am,All,Gaza Envelope,Red Alert
2024-10-01 19:38:49,Havat Shikmim,All,West Negev,Red Alert
2024-10-01 19:38:49,Heletz,All,West Lachish,Red Alert
2024-10-01 19:38:49,Hodaya,All,West Lachish,Red Alert
2024-10-01 19:38:49,Kalia Beach,All,Dead Sea,Red Alert
2024-10-01 19:38:49,Karmei Katif,All,Yehuda,Red Alert
2024-10-01 19:38:49,Karmia,All,Gaza Envelope,Red Alert
2024-10-01 19:38:49,Kfar Azza,All,Gaza Envelope,Red Alert
2024-10-01 19:38:49,Kfar Maimon and Tushia,All,Gaza Envelope,Red Alert
2024-10-01 19:38:49,Kfar Silver,All,West Lachish,Red Alert
2024-10-01 19:38:49,Kfar Zoharim,All,Shfelat Yehuda,Red Alert
2024-10-01 19:38:49,Kokhav Michael,All,West Lachish,Red Alert
2024-10-01 19:38:49,Lakhish,All,Lachish,Red Alert
2024-10-01 19:38:49,Luzit,All,Shfelat Yehuda,Red Alert
2024-10-01 19:38:49,Megilot Regional Center,All,Dead Sea,Red Alert
2024-10-01 19:38:49,Nitzanim Beach,All,West Lachish,Red Alert
2024-10-01 19:38:49,Shuva,All,Gaza Envelope,Red Alert
2024-10-01 19:38:49,Vardon,All,Lachish,Red Alert
2024-10-01 19:38:49,Yad Mordechai,All,Gaza Envelope,Red Alert
2024-10-01 19:38:49,Yad Natan,All,Lachish,Red Alert
2024-10-01 19:38:49,Yakhini,All,Gaza Envelope,Red Alert
2024-10-01 19:38:49,Yoshivia,All,West Negev,Red Alert
2024-10-01 19:38:49,Zavdiel,All,Lachish,Red Alert
2024-10-01 19:38:49,Zekharia,All,Shfelat Yehuda,Red Alert
2024-10-01 19:38:49,Zikim,All,Gaza Envelope,Red Alert
2024-10-01 19:38:49,Zimrat,All,Gaza Envelope,Red Alert
2024-10-01 19:38:49,Zohar,All,Lachish,Red Alert
2024-10-01 19:38:49,Zrahia,All,Lachish,Red Alert
2024-10-01 19:38:49,Zru'a,All,West Negev,Red Alert
2024-10-01 19:38:50,Mitzpeh Yericho,All,Yehuda,Red Alert
2024-10-01 19:38:50,Vered Yericho,All,Dead Sea,Red Alert
2024-10-01 19:38:51,Jerusalem,"South, East",Jerusalem,Red Alert
2024-10-01 19:38:51,Ma'aleh Edomim,All,Yehuda,Red Alert
2024-10-01 19:38:51,Mishor Edomim Industrial Zone,All,Yehuda,Red Alert
2024-10-01 19:38:54,Kfar Edomim,All,Yehuda,Red Alert
2024-10-01 19:38:54,Nofei Prat,All,Yehuda,Red Alert
2024-10-01 19:38:55,Beit HaGdi,All,West Negev,Red Alert
2024-10-01 19:38:55,Beit Kama,All,Center Negev,Red Alert
2024-10-01 19:38:55,Bnei Ayish,All,Lachish,Red Alert
2024-10-01 19:38:55,Dvir,All,Center Negev,Red Alert
2024-10-01 19:38:55,Gavim,All,Gaza Envelope,Red Alert
2024-10-01 19:38:55,Giv'ot Bar,All,Center Negev,Red Alert
2024-10-01 19:38:55,Goral Hills,All,Center Negev,Red Alert
2024-10-01 19:38:55,Hatzav,All,Lachish,Red Alert
2024-10-01 19:38:55,Hatzor,All,Lachish,Red Alert
2024-10-01 19:38:55,Idan HaNegev Industrial Zone,All,Center Negev,Red Alert
2024-10-01 19:38:55,Lahav,All,Center Negev,Red Alert
2024-10-01 19:38:55,Lehavim,All,Center Negev,Red Alert
2024-10-01 19:38:55,Noam Industrial Zone,All,West Negev,Red Alert
2024-10-01 19:38:55,Ofakim,All,West Negev,Red Alert
2024-10-01 19:38:55,Revadim Industrial Zone,All,Lachish,Red Alert
2024-10-01 19:38:55,Sapir College,All,Gaza Envelope,Red Alert
2024-10-01 19:38:55,Sdeh Moshe,All,Lachish,Red Alert
2024-10-01 19:38:55,Shalva,All,Lachish,Red Alert
2024-10-01 19:38:55,Talmei Yehiel,All,Lachish,Red Alert
2024-10-01 19:38:55,Timorim,All,Lachish,Red Alert
2024-10-01 19:38:55,Zikim Beach,All,Gaza Envelope,Red Alert
2024-10-01 19:39:02,Alon,All,Yehuda,Red Alert
2024-10-01 19:39:02,Argaman,All,Bika'a,Red Alert
2024-10-01 19:39:02,Ashkelon,"Northern Industrial Zone, South, North",West Lachish,Red Alert
2024-10-01 19:39:02,Be'er Ganim,All,West Lachish,Red Alert
2024-10-01 19:39:02,Gilgal,All,Bika'a,Red Alert
2024-10-01 19:39:02,Kfar Menachem,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:02,Kokhav HaShahar,All,Shomron,Red Alert
2024-10-01 19:39:02,Ma'aleh Ephraim,All,Bika'a,Red Alert
2024-10-01 19:39:02,Ma'aleh Michmash,All,Shomron,Red Alert
2024-10-01 19:39:02,Masua,All,Bika'a,Red Alert
2024-10-01 19:39:02,Mevuot Yericho,All,Bika'a,Red Alert
2024-10-01 19:39:02,Na'ama,All,Bika'a,Red Alert
2024-10-01 19:39:02,Netiv HaGdud,All,Bika'a,Red Alert
2024-10-01 19:39:02,Niran,All,Bika'a,Red Alert
2024-10-01 19:39:02,Petza'el,All,Bika'a,Red Alert
2024-10-01 19:39:02,Rimonim,All,Shomron,Red Alert
2024-10-01 19:39:02,Tomer,All,Bika'a,Red Alert
2024-10-01 19:39:02,Yafit,All,Bika'a,Red Alert
2024-10-01 19:39:02,Yitav,All,Bika'a,Red Alert
2024-10-01 19:39:04,Almon,All,Yehuda,Red Alert
2024-10-01 19:39:04,Beit Zayit,All,Jerusalem,Red Alert
2024-10-01 19:39:04,Ein Kerem Boarding School,All,Jerusalem,Red Alert
2024-10-01 19:39:04,Geva Binyamin,All,Shomron,Red Alert
2024-10-01 19:39:04,Jerusalem,"Center, West",Jerusalem,Red Alert
2024-10-01 19:39:04,Motza Illit,All,Jerusalem,Red Alert
2024-10-01 19:39:05,Abu Gosh,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:05,Beit Meir,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:05,Beit Nekofa,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:05,Ein Naqquba,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:05,Ein Rafa,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:05,Eshtaol,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:05,Givat Yearim,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:05,Givon HaHadasha,All,Jerusalem,Red Alert
2024-10-01 19:39:05,Har Adar,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:05,Jerusalem,North,Jerusalem,Red Alert
2024-10-01 19:39:05,Kiryat Anavim,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:05,Kiryat Ye'arim Youth Village,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:05,Kiryat Yearim,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:05,Ksalon,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:05,Ma'aleh HaHamisha,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:05,Mevasseret Zion,All,Jerusalem,Red Alert
2024-10-01 19:39:05,Migron,All,Shomron,Red Alert
2024-10-01 19:39:05,Nebi Samuel,All,Jerusalem,Red Alert
2024-10-01 19:39:05,Neveh Ilan,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:05,Ramat Raziel,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:05,Sha'ar Binyamin Industrial Zone,All,Shomron,Red Alert
2024-10-01 19:39:05,Shoeva,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:05,Shoresh,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:05,Tzuba,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:05,Yad HaShmona,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:14,Gizo,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:15,Ibim,All,Gaza Envelope,Red Alert
2024-10-01 19:39:15,Kiryat Mal'akhi-Yoav train station,All,Lachish,Red Alert
2024-10-01 19:39:15,Maslul,All,West Negev,Red Alert
2024-10-01 19:39:15,Mishmar HaNegev,All,Center Negev,Red Alert
2024-10-01 19:39:15,Netivot,All,West Negev,Red Alert
2024-10-01 19:39:15,Nir Am,All,Gaza Envelope,Red Alert
2024-10-01 19:39:15,Or HaNer,All,Gaza Envelope,Red Alert
2024-10-01 19:39:15,Pduim,All,West Negev,Red Alert
2024-10-01 19:39:15,Rahat,All,Center Negev,Red Alert
2024-10-01 19:39:15,Renan,All,West Negev,Red Alert
2024-10-01 19:39:15,Sderot,All,Gaza Envelope,Red Alert
2024-10-01 19:39:15,Shoval,All,Center Negev,Red Alert
2024-10-01 19:39:15,Tirabin,All,Center Negev,Red Alert
2024-10-01 19:39:21,Abu-Nuwar,All,Yehuda,Red Alert
2024-10-01 19:39:21,Almog,All,Dead Sea,Red Alert
2024-10-01 19:39:21,Beit HaArava,All,Dead Sea,Red Alert
2024-10-01 19:39:21,Kalia,All,Dead Sea,Red Alert
2024-10-01 19:39:21,Kalia Beach,All,Dead Sea,Red Alert
2024-10-01 19:39:21,Keidar,All,Yehuda,Red Alert
2024-10-01 19:39:21,Megilot Regional Center,All,Dead Sea,Red Alert
2024-10-01 19:39:23,Ein Yahav,All,Arava,Red Alert
2024-10-01 19:39:23,Har HaNegev,All,South Negev,Red Alert
2024-10-01 19:39:23,Mitzpeh Ramon,All,South Negev,Red Alert
2024-10-01 19:39:23,Nafha Prison,All,South Negev,Red Alert
2024-10-01 19:39:23,Paran,All,Arava,Red Alert
2024-10-01 19:39:23,Sapir,All,Arava,Red Alert
2024-10-01 19:39:23,Tzofar,All,Arava,Red Alert
2024-10-01 19:39:23,Tzukim,All,Arava,Red Alert
2024-10-01 19:39:25,Giv'at Asaf,All,Shomron,Red Alert
2024-10-01 19:39:25,Jerusalem,"Qafr 'Aqab, Atarot Industrial Zone",Jerusalem,Red Alert
2024-10-01 19:39:25,Kokhav Ya'akov,All,Shomron,Red Alert
2024-10-01 19:39:25,Tel Zion,All,Shomron,Red Alert
2024-10-01 19:39:33,Ein Rafa,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:33,Kiryat Yearim,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:33,Ramat Raziel,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:33,Shoeva,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:33,Shoresh,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:38,Gan Sorek,All,HaShfela,Red Alert
2024-10-01 19:39:38,Neta'im,All,HaShfela,Red Alert
2024-10-01 19:39:38,Palmachim,All,Lachish,Red Alert
2024-10-01 19:39:38,Palmachin Industrial Park,All,HaShfela,Red Alert
2024-10-01 19:39:39,Achiezer,All,HaShfela,Red Alert
2024-10-01 19:39:39,Adei Ad,All,Shomron,Red Alert
2024-10-01 19:39:39,Ahisemech,All,HaShfela,Red Alert
2024-10-01 19:39:39,Airport City,All,Yarkon,Red Alert
2024-10-01 19:39:39,Amichai,All,Shomron,Red Alert
2024-10-01 19:39:39,Ariel,All,Shomron,Red Alert
2024-10-01 19:39:39,Ariel Industrial Park,All,Shomron,Red Alert
2024-10-01 19:39:39,Atteret,All,Shomron,Red Alert
2024-10-01 19:39:39,Ayanot,All,HaShfela,Red Alert
2024-10-01 19:39:39,Azaria,All,HaShfela,Red Alert
2024-10-01 19:39:39,Bareket,All,Yarkon,Red Alert
2024-10-01 19:39:39,Barkan,All,Shomron,Red Alert
2024-10-01 19:39:39,Barkan Industrial Park,All,Shomron,Red Alert
2024-10-01 19:39:39,Be'er Yacov,All,HaShfela,Red Alert
2024-10-01 19:39:39,Be'erot Itzhak,All,Yarkon,Red Alert
2024-10-01 19:39:39,Beit Arie,All,Shomron,Red Alert
2024-10-01 19:39:39,Beit Arif,All,Yarkon,Red Alert
2024-10-01 19:39:39,Beit Dagan,All,HaShfela,Red Alert
2024-10-01 19:39:39,Beit El,All,Shomron,Red Alert
2024-10-01 19:39:39,Beit Hanan,All,HaShfela,Red Alert
2024-10-01 19:39:39,Beit Hashmonai,All,HaShfela,Red Alert
2024-10-01 19:39:39,Beit Horon,All,Shomron,Red Alert
2024-10-01 19:39:39,Beit Nechemia,All,Yarkon,Red Alert
2024-10-01 19:39:39,Beit Oved,All,HaShfela,Red Alert
2024-10-01 19:39:39,Beit Uziel,All,HaShfela,Red Alert
2024-10-01 19:39:39,Beko'a,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:39,Ben Shemen,All,HaShfela,Red Alert
2024-10-01 19:39:39,Ben Shemen Youth Village,All,HaShfela,Red Alert
2024-10-01 19:39:39,Bnei Atarot,All,Yarkon,Red Alert
2024-10-01 19:39:39,Brukhin,All,Shomron,Red Alert
2024-10-01 19:39:39,Dolev,All,Shomron,Red Alert
2024-10-01 19:39:39,Elad,All,Yarkon,Red Alert
2024-10-01 19:39:39,Elei Zahav,All,Shomron,Red Alert
2024-10-01 19:39:39,Eli,All,Shomron,Red Alert
2024-10-01 19:39:39,Fast Lane Parking Lot,All,HaShfela,Red Alert
2024-10-01 19:39:39,Gan Shlomo,All,HaShfela,Red Alert
2024-10-01 19:39:39,Ganei Hadar,All,HaShfela,Red Alert
2024-10-01 19:39:39,Ganei Yochanan,All,HaShfela,Red Alert
2024-10-01 19:39:39,Gezer,All,HaShfela,Red Alert
2024-10-01 19:39:39,Gibton,All,HaShfela,Red Alert
2024-10-01 19:39:39,Gimzo,All,Yarkon,Red Alert
2024-10-01 19:39:39,Ginaton,All,HaShfela,Red Alert
2024-10-01 19:39:39,Giv'at Har'el and Giv'at HaRoeh,All,Shomron,Red Alert
2024-10-01 19:39:39,Giv'at Ko'ah,All,Yarkon,Red Alert
2024-10-01 19:39:39,Givat Brenner,All,Lachish,Red Alert
2024-10-01 19:39:39,Givat Ze'ev,All,Jerusalem,Red Alert
2024-10-01 19:39:39,Hadid,All,Yarkon,Red Alert
2024-10-01 19:39:39,Halamish,All,Shomron,Red Alert
2024-10-01 19:39:39,Harel,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:39,Hashmonaim,All,Yarkon,Red Alert
2024-10-01 19:39:39,Hatzav Industrial Zone,All,Yarkon,Red Alert
2024-10-01 19:39:39,Horasha,All,Shomron,Red Alert
2024-10-01 19:39:39,Hulda,All,HaShfela,Red Alert
2024-10-01 19:39:39,Irus,All,HaShfela,Red Alert
2024-10-01 19:39:39,Karmei Yossef,All,HaShfela,Red Alert
2024-10-01 19:39:39,Kerem Reim,All,Shomron,Red Alert
2024-10-01 19:39:39,Kfar Bilu,All,HaShfela,Red Alert
2024-10-01 19:39:39,Kfar Bin Nun,All,HaShfela,Red Alert
2024-10-01 19:39:39,Kfar Chabad,All,HaShfela,Red Alert
2024-10-01 19:39:39,Kfar Daniel,All,Yarkon,Red Alert
2024-10-01 19:39:39,Kfar HaOranim,All,Yarkon,Red Alert
2024-10-01 19:39:39,Kfar Rut,All,Yarkon,Red Alert
2024-10-01 19:39:39,Kfar Shmuel,All,HaShfela,Red Alert
2024-10-01 19:39:39,Kfar Truman,All,Yarkon,Red Alert
2024-10-01 19:39:39,Kida,All,Shomron,Red Alert
2024-10-01 19:39:39,Kiryat Ekron,All,HaShfela,Red Alert
2024-10-01 19:39:39,Lapid,All,Yarkon,Red Alert
2024-10-01 19:39:39,Latrun,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:39,Lod,All,HaShfela,Red Alert
2024-10-01 19:39:39,Ma'aleh Levona,All,Shomron,Red Alert
2024-10-01 19:39:39,Magshimim,All,Dan,Red Alert
2024-10-01 19:39:39,Matityahu,All,Yarkon,Red Alert
2024-10-01 19:39:39,Matzliach,All,HaShfela,Red Alert
2024-10-01 19:39:39,Mazkeret Batya,All,HaShfela,Red Alert
2024-10-01 19:39:39,Mazor,All,Yarkon,Red Alert
2024-10-01 19:39:39,Mesillat Zion,All,Shfelat Yehuda,Red Alert
2024-10-01 19:39:39,Mevo Horon,All,Yarkon,Red Alert
